,index,status,open_price,weeknum_open,close_price,open_time,high_setup,real_high,high_bar,low_setup,real_low,low_bar,range,DD_point,DD_bar,DD_point2,DD_point%,weeknum_close,TP_get,TP_bar,TP_same,side,result,profit,profit%,prob,acc_prob,TP_con,re_count_up,re_count_down,accum_winrate,accum_profit%,setup,accum_winrate20,accum_winrate50
320,321,Buy win,140.601,36,140.913192,2022-09-05 19:00:00+07:00,140.577,140.577,47,140.033,140.033,43,5440.0,140.248,25,-0.35300000000000864,-65.0,36,140.913192,33.0,0.0,Buy,win,0.5738823529411835,55.0,0.001607513593672783,0.000226561272451024,normal,3,0,82.55451713395638,2591.0,0.044444444444444446,100.0,84.0
321,322,Sell win,142.677,36,142.58424200000002,2022-09-09 13:30:00+07:00,142.958,142.958,121,142.727,142.727,115,2310.0,142.988,0,-0.31100000000000705,-135.0,36,142.58424200000002,1.0,0.0,Sell,win,0.4015497835496849,40.0,0.001124789309662983,0.00022935080051689964,normal,109,3,82.6086956521739,2631.0,-0.025423728813559324,100.0,84.0
322,323,Sell win,142.21,37,141.828458,2022-09-13 16:00:00+07:00,143.365,142.83,54,142.211,142.211,33,11540.0,142.327,0,-0.11699999999999022,-10.0,37,141.828458,6.0,0.0,Sell,win,0.33062564991334253,35.0,0.000926122268664825,0.00023150798772478796,swap_TP,0,3,82.6625386996904,2666.0,-0.2413793103448276,100.0,84.0
323,324,Sell loss,142.974,37,144.926,2022-09-16 21:00:00+07:00,144.865,144.865,127,143.002,143.002,27,18630.0,144.926,175,-1.9519999999999982,-105.0,38,141.85066600000002,0.0,0.0,Sell,loss,-1.04777241009125,-105.0,-0.002934936722944678,0.0002217350102227217,loss,0,1,82.4074074074074,2561.0,-0.6493506493506493,95.0,82.0
324,325,Buy loss,144.926,38,142.834,2022-09-22 15:00:00+07:00,144.865,144.865,302,143.002,143.002,202,18630.0,142.834,5,-2.0919999999999845,-110.0,38,146.016334,0.0,0.0,Buy,loss,-1.122920021470738,-110.0,-0.003145434233811591,0.00021137448947184688,loss,6,28,82.15384615384616,2451.0,0.1984126984126984,90.0,80.0
325,326,Sell win,142.834,38,141.85066600000002,2022-09-22 15:00:00+07:00,144.865,144.865,307,143.002,143.002,207,18630.0,145.844,0,-3.009999999999991,-160.0,38,141.85066600000002,1.0,0.0,Sell,win,0.5278228663445976,55.0,0.001478495423934447,0.00021526136350394077,normal,11,28,82.20858895705521,2506.0,-0.19455252918287938,90.0,80.0
326,327,Sell loss,144.049,39,144.792,2022-09-29 00:00:00+07:00,145.776,144.79,211,144.146,144.146,68,16300.0,144.792,280,-0.742999999999995,-45.0,40,144.435,0.0,144.435,Sell,loss,-0.45582822085888597,-45.0,-0.0012768297503050027,0.00021069839373694094,loss,0,1,81.9571865443425,2461.0,-0.5125448028673835,85.0,80.0
327,328,Buy win,144.792,40,145.187992,2022-10-06 20:00:00+07:00,145.776,144.79,491,144.146,144.146,348,16300.0,144.632,0,-0.1599999999999966,-10.0,40,145.187992,47.0,0.0,Buy,win,0.2429398773006141,25.0,0.0006805038579849134,0.00021213072746940429,swap_TP,0,40,82.01219512195122,2486.0,0.17044100119189512,85.0,80.0
328,329,Sell win,147.38,43,147.151736,2022-10-26 14:00:00+07:00,148.362,148.362,10,147.614,147.614,32,7480.0,147.837,0,-0.45699999999999363,-60.0,43,147.151736,1.0,0.0,Sell,win,0.3051657754010678,30.0,0.000854806093560414,0.00021408414803503043,normal,0,0,82.06686930091185,2516.0,0.5238095238095238,85.0,80.0
329,330,Buy win,146.96,43,147.266616,2022-10-28 14:00:00+07:00,146.703,146.703,38,145.791,145.791,34,9120.0,146.537,0,-0.4230000000000018,-45.0,43,147.266616,2.0,0.0,Buy,win,0.3362017543859529,35.0,0.0009417416089242378,0.0002162891706437856,normal,2,0,82.12121212121212,2551.0,0.05555555555555555,85.0,80.0
330,331,Sell win,146.854,44,146.302894,2022-11-02 17:30:00+07:00,148.272,148.272,35,147.055,147.055,44,12170.0,147.39,3,-0.5359999999999729,-45.0,44,146.302894,15.0,0.0,Sell,win,0.45283976992605696,45.0,0.0012684587392886749,0.00021946793066990309,normal,3,5,82.17522658610272,2596.0,0.11392405063291139,85.0,80.0
331,332,Sell win,146.538,45,146.002788,2022-11-07 19:30:00+07:00,147.514,147.514,10,146.58,146.58,31,9340.0,146.935,37,-0.39699999999999136,-45.0,45,146.002788,52.0,0.0,Sell,win,0.5730321199143499,55.0,0.0016051319885556018,0.00022364161759124557,normal,0,3,82.2289156626506,2651.0,0.5121951219512195,85.0,82.0
332,333,Sell win,140.033,45,139.39344200000002,2022-11-11 16:30:00+07:00,142.356,142.356,16,140.525,140.525,25,18310.0,140.688,0,-0.6550000000000011,-35.0,45,139.39344200000002,1.0,0.0,Sell,win,0.3492943746586397,35.0,0.0009784156152903073,0.00022590820617292442,normal,0,1,82.28228228228228,2686.0,0.21951219512195122,85.0,84.0
333,334,Sell win,139.336,46,139.16002600000002,2022-11-15 14:30:00+07:00,140.647,140.524,41,139.681,139.681,22,9660.0,139.723,2,-0.38700000000000045,-40.0,46,139.16002600000002,5.0,0.0,Sell,win,0.18216770186335426,20.0,0.0005102736746872669,0.00022675959979123086,swap_TP,0,1,82.33532934131736,2706.0,-0.30158730158730157,85.0,86.0
334,335,Buy win,140.671,47,141.158492,2022-11-21 13:00:00+07:00,140.606,140.606,75,139.712,139.712,52,8940.0,140.485,0,-0.18599999999997863,-20.0,47,141.158492,5.0,0.0,Buy,win,0.5452930648769577,55.0,0.0015274315542771926,0.00023064220264044268,normal,0,6,82.38805970149254,2761.0,0.18110236220472442,85.0,86.0
335,336,Sell win,140.86,47,140.704022,2022-11-23 21:00:00+07:00,141.547,141.547,8,141.026,141.026,28,5210.0,141.125,0,-0.26499999999998636,-50.0,47,140.704022,1.0,0.0,Sell,win,0.29938195777352905,30.0,0.0008386049237353755,0.00023245161550084425,normal,0,1,82.44047619047619,2791.0,0.5555555555555556,85.0,86.0
336,337,Sell loss,138.085,48,139.119,2022-11-28 14:00:00+07:00,139.58,138.99,39,138.11,138.11,81,14700.0,139.119,36,-1.0339999999999918,-70.0,48,137.651,0.0,137.651,Sell,loss,-0.7034013605442127,-70.0,-0.0019703119342975146,0.0002259152251453595,loss,0,0,82.19584569732937,2721.0,0.35,85.0,84.0
337,338,Buy loss,139.119,48,138.09,2022-11-29 15:30:00+07:00,139.58,138.99,75,138.11,138.11,117,14700.0,138.09,15,-1.0289999999999964,-70.0,48,139.53384,0.0,0.0,Buy,loss,-0.6999999999999981,-70.0,-0.001960784313725485,0.000219445699882428,loss,0,10,81.95266272189349,2651.0,-0.21875,80.0,84.0
338,339,Sell loss,138.09,48,139.383,2022-11-29 15:30:00+07:00,139.58,138.99,90,138.11,138.11,132,14700.0,139.383,58,-1.2930000000000064,-90.0,48,137.931,0.0,137.931,Sell,loss,-0.8795918367346989,-90.0,-0.0024638426799291286,0.00021153039492723165,loss,0,11,81.71091445427729,2561.0,0.1891891891891892,75.0,82.0
339,340,Buy win,139.383,48,139.53384,2022-11-30 20:30:00+07:00,139.58,138.99,148,138.11,138.11,190,14700.0,138.764,0,-0.6189999999999998,-40.0,48,139.53384,3.0,0.0,Buy,win,0.10261224489795116,10.0,0.0002874292574172301,0.00021175362687573165,swap_TP,0,21,81.76470588235294,2571.0,-0.1242603550295858,75.0,82.0
340,341,Buy win,137.06,49,137.14508999999998,2022-12-06 09:00:00+07:00,136.833,136.833,11,133.761,136.328,83,30720.0,136.478,0,-0.5819999999999936,-20.0,49,137.14508999999998,10.0,0.0,Buy,win,0.027698567708326696,5.0,7.758702439307198e-05,0.00021136017642856843,swap_TP,1,0,81.81818181818181,2576.0,-0.7659574468085106,75.0,84.0
341,342,Buy loss,137.409,49,136.187,2022-12-09 08:00:00+07:00,137.391,137.391,43,136.061,136.279,33,13300.0,136.187,89,-1.22199999999998,-90.0,49,137.774,0.0,137.774,Buy,loss,-0.918796992481199,-90.0,-0.002573661043364703,0.0002032168395285881,loss,0,0,81.57894736842105,2486.0,0.13157894736842105,70.0,82.0
342,343,Sell win,136.187,49,136.19742399999998,2022-12-09 18:00:00+07:00,137.391,136.411,132,136.061,136.279,122,13300.0,136.667,0,-0.47999999999998977,-35.0,49,136.19742399999998,20.0,135.87,Sell,win,0.007837593984941455,0.0,2.1954044775746374e-05,0.000202688376570125,same_hi,17,0,81.63265306122449,2486.0,-0.03937007874015748,70.0,82.0
343,344,Sell win,135.155,50,134.84,2022-12-13 20:30:00+07:00,137.863,137.863,27,135.757,135.757,97,21060.0,137.134,0,-1.978999999999985,-95.0,50,134.84,41.0,134.84,Sell,win,0.14957264957264887,15.0,0.0004189710072062994,0.00020331710514755573,same_hi,1,0,81.68604651162791,2501.0,0.5645161290322581,70.0,82.0
344,345,Sell win,136.124,51,136.20498199999997,2022-12-19 09:00:00+07:00,138.095,136.692,57,136.391,136.391,8,17040.0,136.606,3,-0.4819999999999993,-30.0,51,136.20498199999997,8.0,0.0,Sell,win,0.0475246478873105,5.0,0.00013312226298966526,0.00020311364183695318,swap_TP,0,0,81.73913043478261,2506.0,-0.7538461538461538,75.0,82.0
345,346,Buy win,132.285,51,132.466,2022-12-21 20:30:00+07:00,132.217,132.217,23,131.065,131.571,42,11520.0,131.637,26,-0.6479999999999961,-55.0,51,132.466,48.0,132.466,Buy,win,0.15711805555556355,15.0,0.00044010659819485585,0.00020379859257787193,same_hi,5,0,81.79190751445087,2521.0,-0.2923076923076923,80.0,82.0
346,347,Buy win,133.173,52,133.386054,2022-12-27 16:30:00+07:00,133.137,133.137,46,131.674,132.734,157,14630.0,133.081,0,-0.09200000000001296,-5.0,52,133.386054,7.0,0.0,Buy,win,0.1456281613123722,15.0,0.0004079220204828353,0.00020438684453148853,swap_TP,4,0,81.84438040345822,2536.0,-0.5467980295566502,80.0,82.0
347,348,Buy loss,134.268,52,133.166,2022-12-29 20:30:00+07:00,134.242,134.242,26,133.519,133.519,8,7230.0,133.166,42,-1.1020000000000039,-150.0,52,134.487,0.0,134.487,Buy,loss,-1.5242047026279766,-150.0,-0.004269480959742231,0.00019153090256518473,loss,2,0,81.60919540229885,2386.0,0.5294117647058824,80.0,82.0
348,349,Sell win,133.166,52,133.07218600000002,2022-12-29 20:30:00+07:00,134.242,134.242,68,133.519,133.519,50,7230.0,133.624,0,-0.4579999999999984,-65.0,52,133.07218600000002,2.0,134.487,Sell,win,0.12975656984783196,15.0,0.00036346378108636406,0.0001920235469162483,same_hi,14,3,81.6618911174785,2401.0,-0.15254237288135594,80.0,82.0
349,350,Buy win,131.648,1,132.115332,2023-01-04 22:00:00+07:00,131.328,131.328,32,129.593,130.054,69,17350.0,130.957,0,-0.6910000000000025,-40.0,1,132.115332,2.0,0.0,Buy,win,0.2693556195965391,25.0,0.000754497533883863,0.00019363061545044148,swap_TP,0,0,81.71428571428571,2426.0,-0.36633663366336633,80.0,84.0
350,351,Buy win,132.784,1,133.20632199999997,2023-01-05 15:00:00+07:00,132.694,132.694,22,131.865,131.865,16,8290.0,132.322,6,-0.4619999999999891,-55.0,1,133.20632199999997,10.0,0.0,Buy,win,0.5094354644149462,50.0,0.0014269900964004097,0.0001971444601255126,normal,0,0,81.76638176638177,2476.0,0.15789473684210525,80.0,84.0
351,352,Buy win,134.156,1,134.50176199999999,2023-01-06 12:30:00+07:00,133.94,133.94,29,133.031,133.031,23,9090.0,133.694,3,-0.4620000000000175,-50.0,1,134.50176199999999,7.0,0.0,Buy,win,0.38037623762374295,40.0,0.001065479657209364,0.00019961132148086445,normal,2,0,81.81818181818181,2516.0,0.11538461538461539,80.0,84.0
352,353,Sell loss,131.552,2,132.649,2023-01-10 08:00:00+07:00,132.618,132.618,29,131.566,131.566,11,10520.0,132.649,62,-1.0970000000000084,-105.0,2,130.915864,0.0,0.0,Sell,loss,-1.042775665399255,-105.0,-0.0029209402392135994,0.00019077123207379796,loss,0,0,81.58640226628896,2411.0,-0.45,75.0,82.0
353,354,Buy loss,132.649,2,131.443,2023-01-12 11:30:00+07:00,132.618,132.618,91,131.566,131.566,73,10520.0,131.443,41,-1.2059999999999889,-115.0,2,132.767,0.0,132.767,Buy,loss,-1.1463878326996173,-115.0,-0.003211170399718816,0.00018116122746421432,loss,0,3,81.35593220338983,2296.0,0.10975609756097561,70.0,80.0
354,355,Sell win,131.443,2,130.915864,2023-01-12 11:30:00+07:00,132.618,132.618,132,131.566,131.566,114,10520.0,131.898,5,-0.4549999999999841,-45.0,2,130.915864,10.0,132.767,Sell,win,0.5010798479087611,50.0,0.0014035850081477903,0.00018460467473374552,same_hi,11,6,81.40845070422536,2346.0,-0.07317073170731707,70.0,80.0
355,356,Buy win,128.801,3,129.093382,2023-01-17 08:30:00+07:00,128.785,128.785,35,127.352,128.286,47,14330.0,128.661,1,-0.13999999999998636,-10.0,3,129.093382,2.0,0.0,Buy,win,0.204034891835314,20.0,0.000571526307661944,0.00018569153325320674,swap_TP,1,0,81.46067415730337,2366.0,-0.14634146341463414,70.0,80.0
356,357,Buy win,128.634,3,128.805512,2023-01-20 07:30:00+07:00,128.63,128.63,24,127.835,128.346,37,7950.0,128.522,0,-0.11199999999999477,-15.0,3,128.805512,9.0,0.0,Buy,win,0.21573836477988254,20.0,0.0006043091450416878,0.0001868641316055554,swap_TP,1,0,81.5126050420168,2386.0,-0.21311475409836064,70.0,80.0
