time,open,high,low,close,Basis,Upper1,Lower1,Upper2.5,Lower2.5,Upper2,Lower2
2019-01-21T14:00:00Z,0.71462,0.71603,0.71399,0.71578,0.717078,0.71852523,0.71563077,0.720696076,0.713459924,0.719972461,0.714183539
2019-01-21T18:00:00Z,0.71578,0.71598,0.71539,0.7158,0.71701,0.718483492,0.715536508,0.720693731,0.713326269,0.719956985,0.714063015
2019-01-21T22:00:00Z,0.7158,0.71603,0.71504,0.71518,0.716875,0.718385813,0.715364187,0.720652032,0.713097968,0.719896625,0.713853375
2019-01-22T02:00:00Z,0.71518,0.71535,0.71335,0.71378,0.716731,0.718385829,0.715076171,0.720868072,0.712593928,0.720040658,0.713421342
2019-01-22T06:00:00Z,0.71378,0.71404,0.71208,0.71248,0.716527,0.718424085,0.714629915,0.721269712,0.711784288,0.72032117,0.71273283
2019-01-22T10:00:00Z,0.71248,0.71347,0.7122,0.71313,0.716391,0.718424347,0.714357653,0.721474367,0.711307633,0.720457693,0.712324307
2019-01-22T14:00:00Z,0.71313,0.71418,0.71257,0.71372,0.71626,0.718375164,0.714144836,0.721547911,0.710972089,0.720490329,0.712029671
2019-01-22T18:00:00Z,0.71372,0.71374,0.71158,0.71207,0.7160465,0.718349937,0.713743063,0.721805093,0.710287907,0.720653374,0.711439626
2019-01-22T22:00:00Z,0.71207,0.71427,0.71176,0.71344,0.715856,0.718209041,0.713502959,0.721738604,0.709973396,0.720562083,0.711149917
2019-01-23T02:00:00Z,0.71344,0.71418,0.71282,0.71365,0.715578,0.71784524,0.71331076,0.721246099,0.709909901,0.720112479,0.711043521
2019-01-23T06:00:00Z,0.71365,0.71429,0.71305,0.71424,0.7152825,0.717306706,0.713258294,0.720343014,0.710221986,0.719330911,0.711234089
2019-01-23T10:00:00Z,0.71424,0.71438,0.71257,0.7128,0.7149715,0.716871601,0.713071399,0.719721752,0.710221248,0.718771701,0.711171299
2019-01-23T14:00:00Z,0.7128,0.71433,0.71238,0.71431,0.7147675,0.71650138,0.71303362,0.719102199,0.710432801,0.718235259,0.711299741
2019-01-23T18:00:00Z,0.71431,0.71441,0.71355,0.71391,0.7145015,0.715907435,0.713095565,0.718016337,0.710986663,0.71731337,0.71168963
2019-01-23T22:00:00Z,0.71391,0.71666,0.71365,0.71578,0.7144275,0.715720728,0.713134272,0.71766057,0.71119443,0.717013956,0.711841044
2019-01-24T02:00:00Z,0.71578,0.71587,0.71035,0.71063,0.7141635,0.715651419,0.712675581,0.717883297,0.710443703,0.717139338,0.711187662
2019-01-24T06:00:00Z,0.71063,0.71089,0.70931,0.70979,0.713877,0.715607951,0.712146049,0.718204377,0.709549623,0.717338902,0.710415098
2019-01-24T10:00:00Z,0.70979,0.71079,0.70846,0.71003,0.713532,0.715307133,0.711756867,0.717969832,0.709094168,0.717082265,0.709981735
2019-01-24T14:00:00Z,0.71003,0.71159,0.7086,0.70886,0.7132,0.715184591,0.711215409,0.718161477,0.708238523,0.717169181,0.709230819
2019-01-24T18:00:00Z,0.70886,0.70969,0.70808,0.70904,0.712921,0.715071632,0.710770368,0.718297581,0.707544419,0.717222264,0.708619736
2019-01-24T22:00:00Z,0.70904,0.70954,0.70759,0.70847,0.7125555,0.714807944,0.710303056,0.71818661,0.70692439,0.717060388,0.708050612
